name,latitude,longitude
Taco Bell,25.74767,-80.335582
Cook Out,36.069592,-80.334167
Pollo Tropical,25.877,-80.3341
Miller's Ale House,25.6438,-80.334
McDonalds,25.78383,-80.33324
Dunkin Donuts,25.7478,-80.3328
Subway,25.747802,-80.331984
Little Caesars Pizza,25.87693,-80.33154
McDonald's,25.8767,-80.3309
Subway,26.00762,-80.330734
McDonald's,26.145904,-80.330358
Burger King,25.91212,-80.33006
Subway,36.049338,-80.32867
KFC,25.8601,-80.3278
Burger King,25.8838,-80.3278
Burger King,25.8092,-80.3274
McDonald's,39.264741,-80.327336
Burger King,25.809608,-80.327332
Pizza Hut,27.4333,-80.32602
Jimmy John's,27.43351,-80.32602
McDonald's,25.769843,-80.326019
Pizza Hut,27.4357,-80.326
Wendy's,27.375601,-80.325798
Burger King,25.7703,-80.325563
Subway,25.886873,-80.32536
Checker's,25.796524,-80.32531
The S and S Takeout,27.44804,-80.32495
Burger King,26.1496,-80.3248
Domino's Pizza,25.8765,-80.3239
McDonalds,39.519336,-80.320849
Chick-Fil-A,26.144478,-80.319518
Arby's,25.85236,-80.319439
Panera Bread,36.066487,-80.318384
Jimmy John's,27.2719,-80.3176
Mcdonalds,25.80993,-80.31737
Pizza Hut,36.1177,-80.3165
Taco Bell,36.156151,-80.316442
Dunkin' Donuts,25.733104,-80.316348
Wendy's,34.088421,-80.315952
Arby's,40.66913,-80.31591
Burger King,25.747346,-80.314871
Pollo Tropical,25.866516,-80.314634
Burger King,26.148915,-80.31435
QDOBA Mexican Eats,36.065,-80.3143
ChickfilA,25.691251,-80.313915
Chick-fil-A,36.1171,-80.3139
McDonald's,25.76276,-80.313443
Burger King,26.060851,-80.313253
McDonald's,26.007641,-80.313251
Bannastrows Crepes and Coffee Dadeland Mall,25.689839,-80.312848
Burger King,25.684879,-80.312689
Chick-fil-A,36.065069,-80.312486
ChickfilA,36.06501,-80.312372
KFC,26.045,-80.3123
DJ's Drive-In,36.915,-80.3117
Wendy's,40.673895,-80.310074
Pizza Hut,25.94134,-80.30982
Burger King,25.925153,-80.309488
McDonald's,25.92515,-80.309316
Taco Bell,25.9432,-80.3075
Domino's Pizza,25.9435,-80.3072
Burger King,25.944011,-80.307097
Subway,25.94249,-80.30703
Pizza Hut,25.862524,-80.307019
Burger King,25.762743,-80.306344
Checkers,25.942055,-80.30548
Bojangles' Famous Chicken 'n Biscuits,36.070033,-80.304635
Carriage House Restaurant,36.0746,-80.3032
Dairy Queen,25.733042,-80.303024
McDonald's,40.68061,-80.30226
Pizza Hut,25.762874,-80.3022
7-Eleven,27.16134,-80.30208
McDonald's,36.06513,-80.30183
Pizza Hut,36.0784,-80.3016
SUBWAY,27.29265,-80.3008
Sbarro,36.068194,-80.300586
KFC,25.867,-80.2997
McConkey's Jungle Shack,32.504097,-80.2976
Starbucks Coffee,26.007823,-80.297338
Foxs Pizza Den,39.395614,-80.29733
McDonald's,25.934281,-80.297044
SUBWAY,27.172157,-80.296254
SUBWAY,39.5084,-80.2957
Taco Bell,25.69886,-80.295648
Jimmy John's,26.010517,-80.295287
McDonald's,26.168866,-80.29502
Subway,25.933395,-80.294898
McDonald's,25.936026,-80.293761
Burger King,25.898271,-80.292868
Panera Bread,27.171115,-80.292702
Dunkin Donuts,25.918752,-80.292412
Pizza Hut,25.807867,-80.290626
KFC,25.733706,-80.28921
Ryan's,39.26266,-80.287938
Arby's,39.26525,-80.28771
McDonald's,25.778034,-80.28717
McDonald's,40.8619,-80.286889
SUBWAY,36.087477,-80.286509
Jimmy John's,25.70566,-80.28636
ChickfilA,36.091381,-80.286049
Burger King,39.261298,-80.284373
Five Guys,25.708846,-80.283601
McDonald's,36.15126,-80.28328
McDonald's,26.2734,-80.2819
KFC,39.2776,-80.2805
Taco Bell,39.280184,-80.280119
Taco Bell,36.151544,-80.279716
Capt Crab's Take-Away,25.940012,-80.27925
McDonald's,26.30021,-80.278689
Burger King,25.925748,-80.277653
KFC,26.00839,-80.27742
Jersey Mike's Subs,36.09,-80.2772
Domino's Pizza,36.1502,-80.2772
Domino's Pizza,25.9816,-80.2769
McDonald's,34.19709,-80.27686
McDonald's,25.939337,-80.276554
Arby's,36.1864,-80.2751
Cook Out,36.1851,-80.2745
Pizza Hut,25.858041,-80.27443
QDOBA Mexican Eats,36.094,-80.2741
Chick-fil-A,36.189823,-80.27406
Subway,25.8675,-80.2734
McDonald's,26.1932,-80.2733
Pizza Hut,39.281,-80.2728
Taco Bell,25.86749,-80.27231
KFC,25.82296,-80.27209
McDonald's,40.165528,-80.27166
SUBWAY,27.161152,-80.27148
Taco Bell,40.165211,-80.271409
Christo's Original,35.8093,-80.2714
KFC,27.245,-80.2712
KFC,27.244953,-80.271162
Taco Bell,27.241265,-80.270973
McDonald's,39.281608,-80.270443
Hardee's,36.639372,-80.270101
KFC,35.4727,-80.2689
Taco Bell,35.47274,-80.2687
McDonald's,35.9946,-80.268
Taco Bell,25.83057,-80.26711
Burger King,25.8308,-80.2668
Burger King,25.83105,-80.266782
Quiznos,25.793501,-80.266523
Burger King,25.867613,-80.266376
Pollo Tropical,25.8086,-80.2654
SUBWAY,25.83006,-80.26493
Burger King,25.808768,-80.264892
Burger King,26.023175,-80.264633
McDonald's,40.182182,-80.264269
Domino's Pizza,25.83055,-80.26422
Waffle House,34.208255,-80.263308
Sakura Gables Japanese Restaurant,25.725409,-80.262949
McDonald's,25.763346,-80.262917
Burger King,35.786441,-80.261414
ChickfilA,36.031306,-80.261158
Subway,40.588694,-80.260898
McDonald's,25.732096,-80.260414
McDonalds,35.78394,-80.26021
Wendy's,36.0451,-80.2601
Wendy's,35.7791,-80.2598
Subway,36.126089,-80.259727
Arby's,35.7834,-80.2596
McDonald's,36.0603,-80.2596
McDonald's,35.7947,-80.2595
KFC,26.1214,-80.2593
Taco Bell,26.121346,-80.25927
Checkers,26.272905,-80.259203
McDonald's,35.77711,-80.25885
Pizza Hut,36.053599,-80.258788
Chick-fil-A,26.19333,-80.258704
Sonic Drive-In - Temporarily Closed,26.19319,-80.25811
KFC,26.155428,-80.257705
Jimmy John's,25.74999,-80.25733
SUBWAY,26.151213,-80.256848
Charley's Grilled Subs,40.496025,-80.256707
Burger King,26.1661,-80.2565
Wendy's,27.192845,-80.256347
Taco Bell,25.779681,-80.256199
Chipotle Mexican Grill,25.749332,-80.25434
Taco Bell,26.243048,-80.254339
Hardee's,39.2838,-80.2542
KFC,36.066274,-80.254111
Burger King,26.1488,-80.2539
McDonalds,35.83683,-80.25362
Bojangles' Famous Chicken 'n Biscuits,35.9123,-80.2536
McDonald's,35.837287,-80.253557
SONIC Drive In,35.84272,-80.25339
Taco Bell,26.1942,-80.253279
Wendy's,26.2101,-80.253
Chick-fil-a,26.120599,-80.252691
Burger King,26.239939,-80.252497
McDonald's,26.194901,-80.252177
Lime Fresh Mexican Grill,26.111,-80.252
Chipotle Mexican Grill,26.1916,-80.252
Burger King,26.0949,-80.2519
Burger King,26.0465,-80.2517
Chick-fil-A,26.0976,-80.2509
Kimono Japanese Restaurant,35.9157,-80.2508
Pollo Tropical,26.0912,-80.2507
Jimmy John's,26.117586,-80.25059
Five Guys Burgers Fries,26.1132,-80.25057
Panera Bread,26.2562,-80.2503
Arby's,35.826728,-80.249726
Boston Market,26.261945,-80.249334
Taco Bell,26.286461,-80.248269
Burger King,26.19387,-80.248037
McDonald's,26.286879,-80.247652
Boston Market,26.6724,-80.2469
McDonald's,25.736583,-80.246289
McDonald's,25.940154,-80.245387
Burger King,26.009567,-80.244945
Mr Gyros,40.16776,-80.24494
T & L Hot Dogs,39.2881,-80.2448
Domino's Pizza,39.28901,-80.24358
Domino's Pizza,39.289,-80.2435
Burger King,25.75049,-80.2433
Biscuit King,35.81759,-80.24281
El Taquito,25.727395,-80.242638
Taco Bell,33.70352,-80.24185
Wendy's,25.8495,-80.2415
Checkers,25.824045,-80.24141
McDonald's,25.7649,-80.2412
Cook Out,36.13744,-80.24119
Subway,25.813198,-80.240677
Wendy's,33.7015,-80.2387
KFC,36.1092,-80.2351
KFC,40.1807,-80.2343
Burger King,25.772504,-80.233968
Burger King,38.997749,-80.233242
McDonald's,25.809,-80.2323
Subway,38.994,-80.232
KFC,26.6824,-80.2306
T & L Hotdogs,38.9927,-80.2303
Wendy's,38.99194,-80.23009
McDonald's,26.2726,-80.2293
Buds Chicken & Seafood,26.7063,-80.229
Bud's Chicken & Seafood,26.7063,-80.229
China Sea,26.708,-80.229
Restaurante Monserrate,25.75096,-80.22774
McDonald's,26.228072,-80.226911
Bojangles' Famous Chicken 'n Biscuits,33.69803,-80.22689
McDonald's,38.985879,-80.22557
Sonic Drive-In,33.69771,-80.2252
Sonic Drive-In,33.69771,-80.2252
Checkers,32.96809,-80.22493
McDonald's,26.1642,-80.2245
Burger King,39.3438,-80.22363
Golden Chick,33.69672,-80.22302
Five Guys,26.235329,-80.222917
Casola's Pizzeria & Sub Shop,25.7465,-80.2218
Subway,25.765662,-80.22083
Arby's,40.184755,-80.220673
Taco Bell,26.208405,-80.220656
Big Apple Bagels,27.196766,-80.22034
McDonald's,40.51616,-80.21953
Subway,26.1937,-80.2192
Tastee Freez,32.99612,-80.21911
McDonald's,25.765471,-80.218694
Burger King,40.52199,-80.21862
Peacock Restaurant,27.19683,-80.21834
Royles Gourmet,26.00973,-80.21762
KFC,25.831756,-80.216247
Wendy's,25.823828,-80.215173
Hardee's,33.6903,-80.2142
Subway,40.190334,-80.213019
McDonald's,25.773594,-80.211937
Burger King,25.891614,-80.21105
Pollo Tropical,25.884975,-80.211016
Burger King,26.6139,-80.2109
Wendy's,25.88898,-80.21084
McDonald's,25.984448,-80.210807
McDonald's,40.225303,-80.210693
KFC,25.76597,-80.21029
KFC,25.9841,-80.2083
Wendy's,26.274505,-80.208119
Krispy Kreme,26.1888,-80.208
Wingstop,25.832697,-80.20798
Chick-fil-A,26.6463,-80.2079
Arby's,26.000172,-80.207253
Burger King,26.06,-80.2072
Burger King,25.986,-80.2063
Panera Bread,26.3699,-80.2063
Burger King,25.946643,-80.205796
Pizza Hut,25.958494,-80.20579
Arby's,26.236539,-80.204868
Burger King,26.212016,-80.204228
El Ranchito Restaurante,35.338573,-80.20407
Burger King,26.354145,-80.203965
Burger King,26.3542,-80.2039
Jimmy John's,26.6689,-80.2036
Steak 'n Shake,26.6736,-80.2035
Dunkin' Donuts,26.7088,-80.2033
Burger King,26.165,-80.2032
KFC,26.1686,-80.2031
Gyromania Grill,26.286061,-80.203049
Pasquale's Pizza & Italian Eatery,26.6673,-80.20303
McDonald's,26.37015,-80.202654
Domino's Pizza,26.0103,-80.2023
Taco Bell,26.3343,-80.2023
Burger King,26.0581,-80.2018
McDonalds,26.6783,-80.2018
Pizza Hut,26.261783,-80.201688
Domino's Pizza,25.766182,-80.20161
Taco Bell,26.258699,-80.201426
Burger King,41.622568,-80.201387
Burger King,26.7093,-80.201
Wendy's,26.6856,-80.2009
McDonald's,41.623985,-80.199563
Subway,27.257357,-80.199321
Jimmy John's,26.3678,-80.1987
McDonald's,26.235371,-80.198648
McDonald's,25.766524,-80.198316
Burger King,25.928937,-80.195872
Orange Julius,35.387888,-80.194454
Taco Bell,26.121054,-80.194055
Burger King,25.766086,-80.193785
Subway,35.38685466,-80.19366071
Chicken Kitchen,25.76571,-80.19218
Mcdonald's,26.9416,-80.1918
SUBWAY,25.77438,-80.191734
KFC,25.774176,-80.191414
Subway,25.76914,-80.18998
Domino's Pizza,25.815647,-80.18967
Bamboo Wok,26.3691,-80.1894
Subway,25.80406,-80.189301
Popeye's Chicken & Biscuits,26.1214,-80.1893
Popeyes Chicken and Biscuits,26.1214,-80.1893
KFC,25.80097,-80.18921
Taco Bell,25.810382,-80.189208
SUBWAY,25.772984,-80.188499
McDonald's,39.42435,-80.18745
Burger King,32.994711,-80.187183
Carvel Ice Cream Bakery,25.9287,-80.187
KFC,26.1209,-80.1865
Pizza Hut,25.891937,-80.186254
Taco Bell,39.431341,-80.186245
Chipotle Mexican Grill,26.52705,-80.18622
McDonald's,40.45116,-80.185857
Taco Bell,39.4311,-80.18581
Arby's,39.431593,-80.185734
McDonald's,25.84985,-80.185133
SUBWAY,39.42967,-80.18469
Sushi To Go,26.1866,-80.1844
Luna Corner Pizza,25.83857,-80.18425
Hardee's,39.4224,-80.1842
Burger King,26.18683,-80.1841
McDonald's,26.27378,-80.182444
Burger King,39.43632297,-80.18244172
Waffle House,32.99678,-80.18193
Subway,40.259833,-80.181385
China Hollywood,26.01074,-80.18039
Checkers,26.121851,-80.178286
Burger King,25.9005,-80.1775
Matt's Burgers,33.02098,-80.17702
Pizza Hut,36.077718,-80.176748
Bob Evans,39.419827,-80.176454
Burger King,42.031504,-80.174662
KFC,40.2629,-80.1746
Wendy's,39.4727,-80.1745
Mcdonalds,26.1362,-80.1738
McDonald's,40.449249,-80.173662
Boston Market,26.01123,-80.1732
Arby's,33.023425,-80.172055
Burger King,26.1656,-80.1718
McDonald's,25.925695,-80.17152
Sonic Drive In,35.34495,-80.171389
Arby's,35.34399,-80.17131
KFC,26.165762,-80.171135
Arby's,25.925262,-80.170428
Subway,25.874084,-80.170335
Checkers,33.026572,-80.169733
SUBWAY,39.4413,-80.169
Shloma Inc,26.04803,-80.16831
Quiznos,39.4425,-80.16758
Domino's Pizza,25.926834,-80.16729
Taco Bell,35.347539,-80.166738
Taco Bell,25.9255,-80.1663
Burger King,32.96502,-80.16614
Checkers,26.16632,-80.165
Jimmy John's,26.7072,-80.165
Flip Burger Bar,25.8895,-80.1648
Taco Bell,41.142665,-80.163874
Burger King,25.889045,-80.163788
Waffle House,32.9523,-80.1637
McDonald's,36.02747,-80.16364
McDonald's,25.895804,-80.162778
Five Guys,25.8978,-80.1622
Burger King,25.925698,-80.16166
Burger King,26.13665,-80.161384
KFC,41.6215,-80.161
Taco Bell,26.048044,-80.160595
McDonald's,26.04787837,-80.15956327
KFC,25.90352,-80.15934
KFC,25.9846,-80.1593
KFC,25.9034,-80.1589
Wendy's,41.14342,-80.1588
McDonald's,41.1439,-80.158
Burger King,33.036406,-80.157911
Bojangles' Famous Chicken 'n Biscuits,33.03546,-80.15727
Checkers,26.212654,-80.156629
Arby's,26.20309,-80.156324
KFC,26.188,-80.1563
Sunrise Chinese Food Take Out,26.1374,-80.1561
Chipotle Mexican Grill,26.3502,-80.1561
Boston Market,26.352,-80.156
Taco Bell,41.6303,-80.15598
Taco Bell,26.317433,-80.155851
Pizza Hut,32.9476,-80.1555
Subway,41.63119,-80.15523
Eddie's Footlong Hotdogs Inc,41.63914,-80.15493
Arby's,41.63222,-80.15485
McDonald's,41.63479,-80.15443
Sun House Chinese Take Out Restaurant,26.13638,-80.15436
Sonic Drive In,40.255621,-80.153666
Wendy's,41.63586,-80.15353
Wendy's,40.4474,-80.1535
Hardee's,33.03673,-80.15297
McDonald's,39.47366,-80.15249
Burger King,26.7081,-80.1518
Burger King,39.47521,-80.15172
Burger King,41.6408,-80.15157
Cypress Cafe,26.20204,-80.15152
Jimmy John's,26.12961,-80.15149
Subway,39.47598,-80.1514
Burger King,26.1218,-80.1501
KFC,26.6507,-80.1492
McDonald's,26.166483,-80.149148
Subway,26.651075,-80.14865
KFC,26.1226,-80.1479
Hooters,26.205746,-80.147793
Domino's Pizza,25.96232,-80.14765
Exxon,39.899593,-80.14741
Saladworks,26.204783,-80.147162
Chipotle Mexican Grill,25.95043,-80.14658
Burger King,26.1667,-80.1464
Firehouse Subs,26.586405,-80.14615
Pollo Tropical,26.586359,-80.14614
Pollo Tropical,26.6506,-80.1459
Subway,40.96519,-80.14551
McDonald's,26.589155,-80.145357
Hardee's,33.039059,-80.144939
Taco Bell,26.572105,-80.144299
Arby's,26.032035,-80.14358
Burger King,26.032459,-80.142921
Taco Bell,26.619666,-80.142903
Jimmy John's,25.972414,-80.142876
SONIC Drive In,26.6185,-80.1428
Subway,42.086667,-80.142521
McDonald's,26.10207,-80.14087
KFC,42.10202,-80.140725
Checkers,26.136728,-80.14024
Bojangles' Famous Chicken 'n Biscuits,36.312657,-80.140076
Burger King,25.77427,-80.139486
Hardee's,36.31179,-80.13932
Wendy's,36.1637,-80.1386
McDonald's,27.06168,-80.13746
Chick-fil-A,26.368595,-80.137186
Pollo Tropical,26.0988,-80.1369
Boston Market,26.103025,-80.136783
Pizza Hut,40.804456,-80.136288
Pizza Hut,33.04159,-80.1358
Subway,33.04159,-80.1358
Dunkin Donuts,25.929239,-80.135706
Arby's,42.089303,-80.135565
Tropical Smoothie Cafe,26.935867,-80.13551
Waffle House,36.167,-80.13487
Subway,26.100697,-80.134503
Grande Italian Restaurant,40.26269,-80.13373
Habibi Diner,25.778077,-80.133313
Mcdonald's,26.301335,-80.132713
BurgerFi,25.7838,-80.1325
Burgerfi,25.78397,-80.13238
Fox's Pizza Den,40.7979,-80.1319
Burger King,26.837344,-80.131882
Subway,25.78434,-80.13097
Wendy's,26.14490391,-80.130196
Dunkin Donuts,26.7083,-80.1301
ABC Chinese Restaurant,26.3181,-80.1297
Taco Bell,26.231959,-80.128706
Subway,26.9329,-80.1282
Subway,34.36316,-80.127755
McDonald's,26.26007,-80.12775
SUBWAY,26.4371,-80.1273
Taco Bell,26.93384,-80.127009
Mike's China Beach Chinese,25.8219,-80.1267
Five Guys Burgers Fries,26.36629,-80.12658
Pizza Hut,26.3169,-80.1262
Burger King,26.137758,-80.124733
Hardees Red Burrito,39.464211,-80.124051
Burger King,26.4577,-80.1238
Boston Market,26.189534,-80.123036
Domino's Pizza,39.47922,-80.12275
Domino's Pizza,39.47922,-80.12275
McDonald's,26.3645,-80.1227
Pizza Hut,25.934586,-80.122574
McDonald's,26.529084,-80.122351
McDonalds,26.364476,-80.122156
McDonald's,25.94014,-80.122026
Pollo Tropical,25.9339,-80.122
Wendy's,39.4767,-80.1217
Burger King,25.944633,-80.12117
Subway,26.136619,-80.120568
SUBWAY,25.84877,-80.120449
Wendy's,40.284727,-80.1202
Jack's Old Fashion Hamburger,26.17935,-80.12
Yeung House,26.15103,-80.11983
Dunkin' Donuts,26.4577,-80.119
Bud's Chicken & Seafood,26.6185,-80.1184
Domino's Pizza,32.80396,-80.11777
Boston Market,26.156667,-80.117736
KFC,26.61898,-80.11514
SUBWAY,40.287855,-80.115048
Dairy Queen,40.288435,-80.115009
Alberte Restaurant With A Carribean Flavor,26.572094,-80.114962
Moe's Southwest Grill,40.354254,-80.114949
Fon Lee Chinese Take Out,26.67371,-80.114716
McDonald's,26.5712,-80.1145
Wendy's,26.587536,-80.114351
Dunkin',26.5883,-80.1137
KFC,26.639978,-80.113184
Shake Shack,26.365524,-80.113057
Arby's,26.649148,-80.112916
McDonald's,26.63877,-80.11288
Wendy's,26.620587,-80.11285
Dunkin' Donuts,26.6528,-80.1128
Burger King,26.6515,-80.1123
KFC,26.6924,-80.1117
Chick-fil-A,32.9159,-80.1116
Jon Smith Subs,26.6982,-80.1113
Bojangles' Famous Chicken 'n Biscuits,36.07252608,-80.11123577
KFC,26.722072,-80.111148
Burger King,26.19682,-80.11105
Pollo Tropical,26.6186,-80.1109
Boston Market,26.6512,-80.1109
Dunkin Donuts,26.3513,-80.1106
Dominos Pizza,26.72006,-80.110179
Dunkin Donuts,26.706451,-80.109996
Gilligan's Steamer Raw Bar,32.7983,-80.10966
Wendy's,26.31856,-80.108635
Taco Bell,26.7069,-80.1085
McDonald's,32.9138,-80.1083
Fit Body Bistro,26.8844,-80.107
SUBWAY,42.100509,-80.106735
Jimmy John's,26.213953,-80.106393
Sonic Drive In,40.366766,-80.106088
Jimmy John's,26.11671,-80.10513
Wendy's,26.231537,-80.105116
Dunkin Donuts,26.8075,-80.105
Beach Pizza,26.11937,-80.10495
Chick-fil-A,36.1094,-80.1021
McDonald's,26.7839,-80.102
Panera Bread,26.7132,-80.1017
Wendy's,40.369327,-80.101457
Panera Bread,26.2571,-80.1013
Wendy's,40.682315,-80.101261
Burger King,26.783425,-80.101125
Taco Bell,32.9891,-80.10053
Thai To Go,26.17036,-80.09979
Pollo Tropical,26.2601,-80.0996
SUBWAY,36.10772,-80.09859
Arby's,36.107735,-80.097241
Everything To Go,26.92628,-80.09696
Keeses Simply Delicious,26.189462,-80.096565
Arby's,37.287862,-80.096023
Jon Smith Subs,26.934539,-80.095569
Arby's,26.808024,-80.095416
Taco Bell,26.808082,-80.094745
Arby's,26.808418,-80.09446
SUBWAY,26.45849,-80.09383
Burger King,26.5868,-80.0934
McDonald's,40.38628,-80.093105
SONIC Drive-In,26.52845,-80.09308
Cheetah Palm Beach,26.705904,-80.09238
Dairy Queen,26.9338,-80.0918
McDonald's,32.9993,-80.0915
Panera Bread,26.5349,-80.0913
McDonald's,26.5441972,-80.09128153
Pizza Hut,26.707,-80.0911
Taco Bell,26.53535,-80.0908
Wendy's,26.535422,-80.090759
Moe's Southwest Grill,26.5367,-80.0906
Waffle House,33.0008,-80.0906
Big Al's Steaks,26.5371,-80.09058
Panda Express,26.53676,-80.09046
Chipotle Mexican Grill,26.54315,-80.0904
Jimmy John's Boyton Beach,26.5381,-80.09017
Five Guys Burgers Fries,26.5371,-80.09012
China City Garden Take Out,26.651,-80.0897
McDonald's,26.512765,-80.089648
Dunkin Donuts,26.5707,-80.0896
McDonald's,36.110972,-80.089276
Pizza Hut,36.111015,-80.089165
Five Guys,42.05881,-80.089066
Wendy's,34.7341,-80.089
Boston Market,26.934575,-80.088997
Five Guys Burgers & Fries,42.058163,-80.08892
McDonald's,41.157888,-80.088702
Burger King,26.66468,-80.088661
Taco Bell,26.627255,-80.088649
Domino's Pizza,26.6372,-80.0882
KFC,36.1117,-80.0874
Hardee's,36.1116,-80.0873
Fit Body Bistro,26.3501,-80.08729
KFC,37.2882,-80.0871
McDonald's,42.130325,-80.086874
Taco Bell,37.288285,-80.086635
SUBWAY,26.34856,-80.08607
Dunkin' Donuts,26.7821,-80.0857
Boston Market,26.357631,-80.085687
Wendy's,26.3586,-80.0854
Domino's Pizza,35.88214,-80.08498
Wendy's,37.28955,-80.08426
Arby's,42.092031,-80.084087
Pizza Hut,40.28079,-80.08363
Bojangles' Famous Chicken 'n Biscuits,37.288823,-80.083349
Chick-fil-A,26.845037,-80.083009
Pollo Tropical,26.4392,-80.0828
McDonald's,40.6861,-80.0826
Jimmy John's,37.2895,-80.0816
McDonald's,32.82208,-80.08125
Wendy's,26.723657,-80.080533
Bolay - West Palm Beach,26.70577,-80.08019
McDonald's,32.72109,-80.08014
Boca Burger House,26.38672,-80.07994
Chipotle Mexican Grill,26.36574,-80.07919
Checkers,26.529235,-80.079159
Yum Yum Pizza,42.10567,-80.07747
Pizza Hut,37.2897,-80.0772
Wendy's,26.529288,-80.077123
Big Joes Burgers Wings,26.376711,-80.076768
Deli On Rye,26.3885,-80.0766
McDonald's,37.290521,-80.076398
Sonic Drive-In,34.37712,-80.0755
Wendy's,26.4392,-80.0751
SUBWAY,26.6913,-80.0745
Subway,32.92807,-80.07407
Wendy's,26.6912,-80.074
Wendy's,26.691296,-80.073827
