game_id,name,year_published,average_rating,users_rated,playing_time
7064,Senjutsu: Dynamic Samurai Combat,2003,6.58777,139,30
7065,Pusher,1993,6.02812,64,20
7067,Schloss Schlotterstein,2003,5.96429,119,20
7080,Portable Adventures: 8th Grade,2003,5.84567,72,60
7081,Portable Adventures: Lair of the Rat-King,2003,5.8274,93,60
7082,Battles of the Ancient World Volume III,2000,6.475,56,120
7086,Guilford,2002,7.10304,244,180
7089,Panzer Grenadier: Afrika Korps,2002,6.2679,162,60
7090,Scottish Corridor: Lion Rampant,2003,7.54807,71,120
7092,Battles for the Ardennes,1978,7.3487,231,90
7097,Go: The International Travel Game,1961,5.66574,108,60
7098,Monopoly: Deluxe Edition,1995,5.29296,912,180
7103,Ace of Aces: Flying Machines,1983,6.95517,261,20
7104,Ace of Aces: Powerhouse Series,1981,7.20564,412,20
7106,Tabu,1980,6.19111,90,120
7109,Fifth Corps,1980,6.66313,150,120
7112,NATO Division Commander,1980,6.17273,55,360
7114,Second World War at Sea: SOPAC,1999,7.16727,110,240
7118,Ace of Aces: Handy Rotary Deluxe Edition,1986,7.12091,274,20
7131,Napoleon's First Battles,1993,5.85625,56,180
7138,The Killing Ground,2002,7.94615,104,300
7142,Zitadelle: Duel for Kursk,1992,6.25088,57,240
7145,"Catz, Ratz and Batz",2003,5.73462,52,30
7164,"Warhammer 40,000 Collectible Card Game",2001,5.9366,250,45
7169,Heroes of the Soviet Union:  The Defense of Mother Russia 1942-43,2001,6.43462,78,60
7176,Panzer Grenadier: Battle of the Bulge,2002,7.01607,168,360
7177,Panzer Grenadier: Semper Fi! Guadalcanal,2003,6.59486,107,360
7180,Monopoly: Nostalgia Wooden Box,2001,5.7563,230,180
7181,Myths and Legends,2003,5.60291,55,20
7182,TimeLine,2003,5.84109,202,10
7184,Weapons & Warriors: Pirate Battle,1996,6.19889,90,30
7189,Pitch Six,2003,5.68373,83,30
7203,Ophidian 2350,2003,6.44257,74,30
7204,China Moon,1996,5.8569,462,30
7215,To the Green Fields Beyond,1978,7.26447,114,240
7218,18VA,2001,7.23036,112,210
7239,Medieval,2003,6.12459,364,120
7240,Vanished Planet,2003,5.87381,465,60
7248,Zenix,2000,5.61836,61,20
7251,The Speed of Heat,1992,7.34548,148,150
7253,A Raging Storm,1997,6.76415,53,60
7255,Soldiers: Man-to-Man Combat in World War II,1987,6.84615,91,90
7256,Digit,1987,5.46339,127,20
7259,Management Material: Information Technology Edition,2003,5.545,100,30
7262,Top Trumps,1968,4.22577,684,20
7267,"Warlords: China in Disarray, 1916-1950",1986,5.62329,73,360
7269,Monopoly: The Heirloom Edition,1997,5.44231,52,300
7270,GOLO,1999,5.70345,192,10
7278,Against All Odds,2003,7.41161,56,180
7290,Dynasty League Baseball,1985,7.45783,173,45
7296,Goth: The Game of Horror Trivia,2002,5.47895,57,60
7307,Cranium Hullabaloo,2003,5.73544,206,30
7308,Rock 'Em Sock 'Em Robots,1967,4.67348,279,10
7310,One False Step for Mankind,2003,6.3059,144,180
7314,Mystery Date,1965,4.83942,52,30
7320,Elefun,1993,4.56321,308,10
7327,The Lion King,1993,4.63019,53,10
7329,Neopets: Adventures in Neopia,2003,5.33491,58,30
7334,Knockout,1991,5.28548,62,30
7336,Trivial Pursuit: The Lord of the Rings Movie Trilogy Collector's Edition,2003,5.44617,608,120
7338,Epaminondas,1975,7.18692,107,60
7365,"Wilson's Creek: The West's First Fight, August 10, 1861",1980,6.49548,157,300
7367,More Backpacks and Blisters,1994,6.33962,53,60
7377,Tri-Ba-Lance,1995,6.524,75,10
7378,Sprouts,1967,5.79035,76,10
7382,Chickamauga,1986,7.20064,78,240
7400,LEGO Creator,1999,5.31415,193,30
7410,Monty Python and the Holy Grail CCG,1996,4.63939,99,30
7418,The Winning Ticket,1977,5.92685,54,120
7420,Star Wars Miniatures Battles,1991,6.80417,132,120
7422,Mid-Life Crisis,1982,3.79872,78,60
7451,Jarnac,1977,6.69007,141,40
7453,Hube's Pocket,1995,7.59882,114,360
7457,Monopoly: Canadian Edition,1982,4.94922,64,180
7462,Jumpin' Monkeys,1991,5.25994,174,20
7463,CA,1973,5.17442,86,120
7464,Battleship Card Game,2002,5.72702,134,20
7465,Chekov,2003,5.30364,55,20
7467,The Lord of the Rings: The Two Towers Board Game,2003,3.54881,134,60
7470,Battlespace,1993,6.0602,98,360
7475,Hand and Foot,1982,5.95573,244,120
7479,WarCraft: The Board Game,2003,6.13648,2238,120
7480,Sword of Rome,2004,7.3366,1369,360
7483,Schatz der Drachen,2003,6.68216,153,20
7487,Flutter,1950,6.54225,71,60
7491,Princess,1986,5.80929,70,20
7493,Caves & Claws,1998,5.47995,96,20
7501,Hunters from the Sky,1994,6.54036,83,240
7502,Leros,1996,6.88301,103,240
7503,A Frozen Hell,2000,6.61429,70,240
7514,Zombie Plague,2001,6.70875,431,60
7522,Wave of Terror,1997,5.88441,68,360
7537,Subulata,2003,6.52414,145,30
7538,Fish Eat Fish,2003,5.74349,641,30
7539,Galactic Starfire,2000,5.72656,64,120
7547,Go Bananas!,2000,4.87833,60,20
7549,Stone Soup,1996,5.31056,63,20
7552,Whad'Ya Know?,2003,5.12966,59,30
7553,Babylon,2003,5.51718,245,5
7556,Panzer Battles,1979,4.99958,96,120
7562,Monty's D-Day,1985,6.07679,56,360
7563,Jaws,1975,5.06842,95,45
7571,Winds Of Plunder,2007,6.47687,683,120
7575,Snowball Fight,2002,4.95714,77,20
7576,Thingamajig,2003,6.34744,215,30
7590,Seastrike,1975,7.18361,61,60
7600,Star Trek: The Next Generation,1993,4.15082,61,90
7601,Urban Myth,2002,3.43254,181,45
7605,The Suicide Bomber Card Game,2003,5.27875,80,30
7609,Hue,1973,6.69859,71,180
7612,The Simpsons Board Game,2000,4.48039,51,45
7625,Tomorrow the World,1989,6.35135,74,180
7634,Western Desert,1982,7.4009,111,180
7635,Torch,1985,7.25932,59,180
7636,Marita-Merkur,1979,6.75882,68,120
7637,The Fall of France,1981,6.81421,95,240
7638,Case White,1977,6.41793,92,120
7639,Their Finest Hour,1976,6.66154,91,240
7641,Three of a Crime,1991,5.83846,143,20
7650,Battlefield: Europe,1990,6.06,65,10
7651,Europe at War,1993,5.61154,52,300
7662,Bar-Lev: The Yom-Kippur War of 1973,1974,7.32647,102,360
7667,History's Mysteries Card Game,2003,5.52241,58,45
7688,Memory,1959,4.72758,1750,30
7694,Krypto,1963,6.37903,62,10
7708,Hisss,2001,5.60306,847,15
7709,Hands Down,1964,4.71593,113,10
7710,Tip-It,1965,4.89596,99,20
7712,Cluedo  Passport to Murder,2000,6.00811,74,30
7717,Carcassonne: The Castle,2003,7.08846,6415,30
7718,The Penguin Ultimatum,2003,6.22677,254,45
7719,Arena Maximus,2003,5.9182,963,60
7720,The Prince: The Struggle of House Borgia,2003,4.9873,256,90
7723,Yeoman,1975,6.07736,53,90
7739,America in Flames,1999,6.36892,74,360
7742,Confrontation,2000,6.96535,335,120
7748,The Italian Front: 1915-1918,2003,7.69298,57,360
7750,Tannenberg: Eagles in the East / Galicia: The Forgotten Cauldron,1999,7.59804,51,360
7753,When Eagles Fight,1993,6.64556,133,240
7755,Victory in Normandy,1992,7.05691,123,300
7771,En Garde!,1975,6.65743,101,90
7774,Striker,1981,6.46364,99,180
7803,O'NO 99,1980,5.13858,176,30
7804,Dracula,2003,6.21572,1511,30
7805,Fearsome Floors,2003,6.65911,6176,60
7806,King Me!,2004,6.37589,1866,30
7815,Secrets of the Deep,1991,5.98348,66,30
7821,Creepy Freaks,2003,5.11638,116,20
7822,Buffy the Vampire Slayer: The Board Game,2000,3.96702,124,60
7823,1837,1994,7.5049,51,360
7824,Break the Safe,2003,6.05314,599,30
7826,Secrets of the Tombs,2003,4.81215,160,30
7828,Eagles Of The Empire: Preussisch-Eylau,1999,6.72037,108,180
7830,Eagles of the Empire: Borodino,1994,6.43173,52,180
7831,Risorgimento 1859,2000,6.91289,97,240
7834,3 Stones,2000,6.19477,86,30
7838,Emmerlaus Duel of Mages,1996,6.02325,80,15
7840,The Defense of Rorke's Drift,1991,6.76807,83,240
7843,Caesar: Conquest of Gaul,1998,7.34805,231,240
7847,Blood on the Snow: The Battle of Suomussalmi,1995,5.86014,72,240
7849,Introduction to Advanced Dungeons & Dragons,1995,7.19514,70,120
7851,Counting Zzzzs,2003,5.64312,77,45
7854,YINSH,2003,7.68237,5334,60
7858,Ardennes '44,2003,7.93443,439,360
7860,Simpsons Trading Card Game,2003,5.03788,99,20
7861,Soldier Emperor,2003,6.09065,107,240
7862,"Birds, Bugs and Beans",2003,5.52364,55,30
7865,10 Days in Africa,2003,6.56901,1736,25
7866,10 Days in the USA,2003,6.46666,1724,30
7869,Balancing Aliens,2003,5.11507,73,20
7922,The 6 Days of Glory,1997,6.65702,114,180
7924,Harvest Time,1980,4.71455,55,30
7927,Trivial Pursuit: Junior,1992,4.91944,108,60
7929,Dungeons & Dragons Miniatures,2003,6.52533,994,60
7935,1844: Switzerland,2003,8.3711,164,300
7938,The Battle of Prague,1980,6.3275,60,90
7941,NATO: Operational Combat in Europe in the 1970's,1973,6.07455,110,240
7943,BattleTech: Battletroops,1989,5.91124,89,90
7944,Tortuga,2003,5.38485,66,30
7950,Chronopia,1997,6.87681,69,90
7955,Seelöwe,1974,6.26626,123,180
7958,The 80's Game,2001,5.05108,93,90
7960,Flags of the World,2008,5.23776,98,15
7963,Clash of Steel,1984,5.52745,51,180
7967,Mutiny!,2003,5.67916,489,45
7970,Arctic Storm: The Russo-Finnish Winter War 1939-40,1992,6.51981,106,360
7972,Crocodile Pool Party,1968,4.4012,284,30
7973,My Haunted Castle,1989,5.81034,58,20
7975,Triumph & Glory: Battles of the Napoleonic Wars 1796-1809,2000,6.74539,141,360
7976,Fantasy Pub,2003,6.14113,355,60
7982,DeltaVee,1981,5.49138,58,60
7989,Spooks,2003,6.06111,342,10
7991,Napoleon and the Archduke Charles: The Battle of Eckmuhl,1987,6.08286,70,90
7992,Battle Cry of Freedom,2003,6.77358,53,180
7993,Pole Position,1989,6.27392,97,60
7994,"Silver Bayonet: The First Team in Vietnam, 1965",1990,6.7203,133,300
7995,Quits,1990,5.80282,71,20
7999,Airlines: United States Set 2,1998,5.24268,82,45
8008,The Construction Game,1993,5.92807,57,90
8009,Where in the World is Carmen Sandiego?,1992,4.83085,94,60
8017,Feurio!,2003,6.16199,555,30
8031,Citadel Combat Cards,1992,4.12952,105,10
8036,Legion,1975,6.45714,56,180
8037,Patrol!,1974,6.20167,96,240
8038,Eagles of the Empire: Napoleon in the Desert,2002,4.98679,53,120
8039,Trivial Pursuit: DVD Pop Culture Game,2003,5.03799,383,60
8041,Monopoly: The Lord of the Rings Trilogy Edition,2003,5.35986,651,60
8042,Heavy Gear Tactical,1998,6.42188,64,180
8045,Princes of the Renaissance,2003,7.46967,1797,180
8051,Attika,2003,7.03311,5947,60
8056,"Operation Shoestring: The Guadalcanal Campaign, 1942",1990,6.07586,87,240
8059,Ideology: The War of Ideas,2003,6.17656,843,90
8063,Ghettopoly,2003,4.74805,77,60
8066,CrossFire: Rules & Organizations for Company Level WW2 Gaming,1996,7.56272,114,120
8069,Clue FX,2003,6.15562,513,30
8070,The Great War in the East,1978,7.00299,67,300
8071,Tannenberg,1978,6.31678,143,180
8079,MLB SportsClix,2004,6.25114,131,30
8089,X-Machina,2003,6.04794,92,60
8093,Bulls-Eye Ball,2003,6.71154,52,10
8095,Prophecy,2002,6.70313,1721,180
8096,Logistico,2003,6.21879,490,60
8098,Jungle Speed,1997,6.57889,7919,10
8101,Team Yankee,1987,5.86346,104,360
8103,.hack//ENEMY,2003,5.71533,75,30
8104,Monopoly: European Edition,1991,5.05105,124,120
8107,Risk: The Lord of the Rings Trilogy Edition,2003,6.46875,2683,180
8109,The Battle of Lobositz,1978,6.3807,57,90
8110,The Battle of Raphia,1977,6.12829,76,120
8121,Stargate SG-1,2004,4.52609,92,120
8124,Industria,2003,6.51233,1683,60
8125,Santiago,2003,7.14923,4308,75
8126,Maya,2003,6.33739,565,90
8127,Lucky Loop,2003,5.36594,525,45
8128,Atta Ants,2003,5.74126,326,15
8129,Sluff Off!,2003,6.9145,1858,30
8130,Die Fugger,2003,6.45232,640,45
8132,Winter Fury: The Battle of Tolvajärvi 1939,2001,5.89375,56,360
8134,History of War,2003,5.94093,97,60
8138,Kogge,2003,6.73262,284,90
8139,The Lord of the Rings: Combat Hex Tradeable Miniatures Game,2003,6.35619,268,60
8140,Global Powers,2003,6.6,82,120
8147,Maka Bana,2003,6.6446,618,60
8160,Illuminati: Crime Lords,2004,5.84739,230,60
8166,Anno 1503,2003,6.32005,1137,90
8170,Return of the Heroes,2003,6.5097,1936,90
8172,Coyote,2003,6.60216,1045,30
8173,Battleship (first edition),1986,5.01864,118,90
8177,UNO: Spider-Man,2002,5.261,50,10
8179,Yellowstone Park,2003,5.74661,177,45
8180,Floriado,2003,6.23538,65,20
8190,The Bridges of Shangri-La,2003,6.76288,2073,60
8191,Snail Race,2000,5.12984,62,60
8192,Railroad Dice,2003,6.20327,492,90
8193,Chainmail,1971,5.32432,74,360
8195,Viva Topo!,2002,6.88366,901,30
8196,BattleTech: AeroTech,1986,5.63151,272,120
8203,"Hey, That's My Fish!",2003,6.77453,15267,20
8207,Dungeoneer: Vault of the Fiends,2003,6.31478,1136,30
8217,San Juan,2004,7.29723,18718,60
8222,Spank the Monkey,2003,5.95848,1209,30
8229,Armadöra,2003,6.41694,643,30
8232,Zauberschwert & Drachenei,2003,6.11422,351,45
8243,Rolit,1997,5.69309,330,30
8246,Race to the Meuse,1983,5.75824,51,90
8247,Hoppla Lama,2003,5.35949,79,30
8250,Patton's 3rd Army: The Lorraine Campaign,1980,6.41319,163,120
8254,Balance,1990,5.1,52,10
8267,Bunker Hill,1995,5.70464,56,120
8273,Alexandros,2003,6.1951,847,45
8283,Blood & Thunder,1993,6.42623,61,180
8284,Assault - Tactical Combat in Europe: 1985,1983,6.7255,198,180
8285,"Boots & Saddles, An Assault Series Module",1984,6.66285,144,240
8304,So Long Sucker,1964,6.23638,69,20
8307,Killer,1981,6.12857,140,360
8308,3D Labyrinth,2002,5.13583,120,30
8316,Over the Reich,1994,7.57,135,120
8317,The Sands of War,1991,6.57241,87,120
8319,Sixth Fleet,1975,5.55857,105,120
8321,Beirut '82,1989,4.97222,54,120
8322,Chad: The Toyota Wars,1991,6.30123,81,120
8324,The China War,1979,5.50863,146,120
8325,The Desert Fox,1981,7.22867,158,120
8326,The Fall of Rome,1973,5.77269,130,90
8327,Men At Arms,1990,4.60119,84,120
8328,Paratroop,1979,5.89626,163,120
8329,"Pegasus Bridge: The Beginning of D-Day – June 6, 1944",1988,5.81226,106,120
8331,Revolt in the East,1976,5.68455,110,120
8332,Red Beach One: Tarawa,1991,5.45974,77,120
8334,Trail of the Fox,1984,6.45385,52,120
8335,Say What!?!,2003,5.44348,92,30
8336,Top Speed,2003,6.04619,74,10
8337,Wapi,2003,4.88554,83,20
8350,Napoleon at Eylau,1977,6.48714,105,120
8352,Turning the Tables,1998,6.87176,51,180
8362,Strategy I,1971,6.30779,77,360
8374,Monopoly: Deluxe Anniversary Edition,1985,5.54133,150,120
8383,Thirty Years War (first edition),1976,6.66092,87,120
8392,Buckaroo!,1970,4.60379,372,10
8393,Monopoly: NHL,2001,4.96216,74,120
8394,Ludoviel,2003,6.08614,83,45
8402,The Great Pacific War,2003,6.70137,73,360
8408,Siege at Peking,1982,5.825,50,120
8424,Panzer '44,1975,5.9425,80,120
8432,Sorry! The Disney Edition,2001,4.74639,133,30
8447,Objective: Tunis,1991,5.06936,62,120
8450,Hector and Achilles,2003,5.54955,438,30
8459,Schwarzarbeit,2003,5.74,75,45
8461,First Team: Vietnam,1986,6.36636,55,120
8470,Pearl Harbor,1977,5.52769,65,180
8471,Trenchfoot,1981,5.69014,71,120
8475,Tempus Draconis,2003,5.53562,80,60
8479,Odds'R,2002,4.64896,77,90
8481,Crusader Rex,2005,7.17425,1023,180
8486,Bed Bugs,1985,4.51714,105,10
8487,Ants in the Pants,1969,4.24031,229,10
8490,Age of Napoleon,2003,6.8746,1025,360
8491,Dino Dice,1993,5.24135,74,10
8495,De Bellis Multitudinis,1993,6.52646,240,180
8497,Torches & Pitchforks,2003,5.53293,208,30
8499,Bowl and Score,1962,4.26175,53,15
8508,Dork Tower,2003,5.86231,325,60
8509,Viking,1975,6.55345,55,120
8515,Hybrid,2003,7.3805,294,120
8517,Master and Commander: The Far Side of the World,2003,5.43813,80,60
8519,How to Host a Mystery: Star Trek – The Next Generation,1992,5.5625,56,360
8521,Whistling Death,2003,8.18926,229,240
8522,Ninja Burger,2003,5.62833,1127,60
8531,PDQ: The Pretty Darn Quick Word Game,2003,6.35667,60,20
8542,Turbo,2003,4.61281,64,10
8552,I Go!,2003,6.40602,917,30
8553,Cannon,2003,7.0626,123,20
8567,Cargo,2004,5.11186,118,45
8569,The Haunting House,2004,5.09329,656,45
8571,Austerlitz 1805: Napoleon's Greatest Victory,2000,5.79023,87,240
8593,Wreckage,2003,5.51333,596,45
8598,Monopoly: Star Trek The Next Generation,1998,4.35455,99,120
8601,Diceland: Extra Space,2003,6.80051,69,20
8626,Assyrian Wars,2005,6.32202,84,240
8630,Advanced Space Crusade,1990,6.41649,248,45
8633,Monopoly: Disney,2001,5.17476,313,90
8636,The Grape Escape,1992,5.25921,126,20
8637,Tears of the Dragon,2003,5.10182,55,120
8643,Brawling Battleships,2003,6.35412,85,60
8651,Pi mal Daumen,1999,6.4193,57,45
8652,The Haunted Clock Tower,1994,5.60133,75,15
8658,Monopoly: French,1982,4.53,80,90
8666,Days of Decision,1990,6.2028,107,360
8668,Igloo Pop,2003,6.25759,1114,20
8671,Terra,2003,5.72624,482,30
8679,Days of Decision III,2004,7.4,55,360
8690,Buzzword,2003,5.74595,477,45
8702,1807: The Eagles Turn East,1994,6.84149,94,360
8703,The Ardennes Offensive,1973,6.29861,72,120
8706,Chief Herman's Next Big Thing,2003,6.15284,88,20
8707,"Jacob Marley, Esq.",2004,6.27723,112,90
8711,Landships! Tactical Weapons Innovations 1914-1918,1994,6.77403,181,120
8717,The Schlieffen Plan,1997,7.19623,53,360
8719,The Next War,1978,7.39387,173,360
8720,North German Plain,1988,6.29392,74,120
8721,Hof Gap,1980,6.87941,85,120
8722,BAOR,1981,6.70037,135,120
8725,Red Star / White Star,1972,5.51067,75,90
8727,USN,1971,6.28161,87,360
8728,Ultra Marines,1991,6.19828,58,30
8730,Flying Colors,2005,7.42571,605,240
8736,Kasserine Pass,1972,6.73968,63,120
8737,Peter the Great,1983,6.61784,88,120
8742,1815: The Waterloo Campaign,1975,6.47927,82,360
8747,Chinese Farm,1975,6.0974,77,90
8751,Wurzburg,1975,6.88281,64,90
8755,Destruction of Army Group Center,1973,5.678,100,120
8756,Eastern Front Solitaire,1986,5.85068,74,120
8757,Nordkapp,1983,6.78654,78,240
8782,Narvik,1974,6.94431,123,180
8790,Activity,1990,6.00907,551,45
8798,Winter War,1972,7.08409,154,90
8803,The American Revolution 1775-1783,1972,6.10794,63,180
8804,Stoner Fluxx,2003,5.67498,604,15
8806,Trivial Pursuit: All American Edition,1993,5.356,50,60
8812,No Better Place to Die,1994,7.24788,118,360
8816,Frenzy,2003,5.659,211,20
8817,Call of Cthulhu: Collectible Card Game,2004,6.90302,629,30
8818,Gopher It!,1999,6.04211,133,10
8829,Nobody is Perfect,1992,6.92761,498,45
8833,Firefight,1976,5.77994,179,90
8843,6-Jun,1999,6.64255,94,240
8860,Cranium Conga,2003,5.21667,195,30
8887,Battle for Stalingrad,1980,7.27022,137,360
8892,IGOR: The Mad Scientist's Lament,2004,5.67077,168,60
8903,Zama: Triumph of the Roman Way of War,1992,5.54127,63,90
8904,Cropredy Bridge: A Fleeting Victory,1992,5.42593,54,180
8913,"The Russo-Turkish War, 1877-78",1992,6.26622,74,120
8915,Jenga Xtreme,2003,5.24026,154,20
8916,Jenga Truth-or-Dare,2000,5.1021,157,20
8920,BuyWord,2004,6.33483,698,45
8924,Dancing Eggs,2003,6.48652,1716,10
8930,Buffy the Vampire Slayer CCG,2001,5.55812,117,20
8935,Shazamm!,2003,6.23726,570,30
8939,Der wahre Walter,1989,7.26981,106,60
8943,Superfection,1975,4.96574,54,30
8944,Triple Yahtzee,1972,5.69031,288,45
8945,Stadium Checkers,1952,5.51055,132,30
8946,Coda,2002,6.09933,1444,15
8954,The Battles of Waterloo,1994,6.46166,163,300
8957,Renegade Legion: Centurion – Blood & Steel,1988,6.65476,210,60
8958,kuuduk,2003,5.03563,146,20
8964,Funny Bunny,1999,5.37822,365,30
8965,1 Stein + Co.,2003,6.06,70,30
8970,Herd Your Horses,1993,5.1625,72,30
8976,World War II: Pacific Theater of Operations,1991,6.88264,144,360
8983,I.Q. 2000,1984,4.6196,202,90
8985,The Lord of the Rings Labyrinth,2003,6.10357,70,60
8986,Junkyard Races,2003,6.1746,124,120
8989,Hansa,2004,6.90848,4561,60
8996,Pictionary Junior,1988,5.51115,156,60
8997,Scattergories Junior,1989,5.37255,51,10
9004,Pop-Up Pirate!,1979,4.68737,274,20
9017,Rummikub Rummy Dice Game,1995,5.07562,74,10
9021,Sunken City,2004,6.17379,806,45
9027,Oasis,2004,6.73364,2059,60
9028,Tongiaki: Journey into the Unknown,2004,6.22922,2165,45
9041,Dark Eden,1997,6.54314,51,30
9044,All Quiet on the Western Front,1997,7.45098,51,360
9048,Cinq-O,2003,5.61936,261,10
9049,Teenage Mutant Ninja Turtles Game,2003,5.51419,105,60
9063,Brettfußball,1984,6.2623,61,45
9077,La Grande Armée,1972,6.67721,68,150
9084,Grunwald 1410 (first edition),1992,5.95211,95,300
9086,"Eylau: Napoleon's Winter Battle, 1807",1980,6.61864,59,180
9090,My First UNO,1991,4.73173,98,10
9091,The Newlywed Game,1967,4.76638,116,30
9092,Avalam,1996,6.40252,163,30
9093,1777: The Year of the Hangman,2002,6.79344,61,300
9104,The Three Days of Gettysburg (second edition),2000,7.2214,62,360
9108,Masquerade,2003,6.01258,325,90
9112,Omaha,1991,7.16908,76,360
9117,Embrace An Angry Wind,1992,6.8129,62,360
